FLIGHT_MONTH,YEAR,MONTH,STATE_NAME,STATE_CODE,CO2_QTY_TONNES,TF,NOTE
2021-06-01,2021,6,TÜRKIYE,LT,933401.1663,42216,FALSE
2021-06-01,2021,6,UNITED KINGDOM,EG,945559.5098,37391,TRUE
2021-07-01,2021,7,ALBANIA,LA,22277.5234,1665,FALSE
2021-07-01,2021,7,ARMENIA,UD,26326.1267,1239,FALSE
2021-07-01,2021,7,AUSTRIA,LO,148385.90805,11113,FALSE
2021-07-01,2021,7,BELGIUM,EB,416539.69945,11834,FALSE
2021-07-01,2021,7,BOSNIA AND HERZEGOVINA,LQ,16515.9712,1086,FALSE
2021-07-01,2021,7,BULGARIA,LB,70476.31145,4233,FALSE
2021-07-01,2021,7,CANARY ISLANDS,GC,182184.1282,13576,FALSE
2021-07-01,2021,7,CROATIA,LD,64132.9775,6952,FALSE
2021-07-01,2021,7,CYPRUS,LC,78007.07675,3529,FALSE
2021-07-01,2021,7,CZECHIA,LK,59913.6313,4851,FALSE
2021-07-01,2021,7,DENMARK,EK,155521.1264,9815,TRUE
2021-07-01,2021,7,ESTONIA,EE,12108.1954,1326,FALSE
2021-07-01,2021,7,FINLAND,EF,67258.3833,4163,FALSE
2021-07-01,2021,7,FRANCE,LF,1306158.2774,72005,FALSE
2021-07-01,2021,7,GEORGIA,UG,42955.5143,2006,FALSE
2021-07-01,2021,7,GERMANY,ED,1634121.4585,66602,FALSE
2021-07-01,2021,7,GREECE,LG,527528.116,35136,FALSE
2021-07-01,2021,7,HUNGARY,LH,50186.18965,3594,FALSE
2021-07-01,2021,7,ICELAND,BI,38101.0327,2196,FALSE
2021-07-01,2021,7,IRELAND,EI,120340.35395,5213,FALSE
2021-07-01,2021,7,ITALY,LI,807773.16625,62677,FALSE
2021-07-01,2021,7,KOSOVO,BK,22306.032,1441,FALSE
2021-07-01,2021,7,LATVIA,EV,26708.1239,2166,FALSE
2021-07-01,2021,7,LITHUANIA,EY,26272.00965,1976,FALSE
2021-07-01,2021,7,LUXEMBOURG,EL,151010.94185,2369,FALSE
2021-07-01,2021,7,MALTA,LM,34505.14525,2234,FALSE
2021-07-01,2021,7,"MOLDOVA, REPUBLIC OF",LU,18151.0479,1157,FALSE
2021-07-01,2021,7,MONACO,LN,83.64410000000001,136,FALSE
2021-07-01,2021,7,MONTENEGRO,LY,15436.1797,1644,FALSE
2021-07-01,2021,7,NETHERLANDS,EH,692696.70105,21631,FALSE
2021-07-01,2021,7,NORTH MACEDONIA,LW,12827.7767,943,FALSE
2021-07-01,2021,7,NORWAY,EN,142439.89445,21045,TRUE
2021-07-01,2021,7,POLAND,EP,221104.20665,14728,FALSE
2021-07-01,2021,7,PORTUGAL,LP,294957.3115,16148,TRUE
2021-07-01,2021,7,ROMANIA,LR,108260.29490000001,8069,FALSE
2021-07-01,2021,7,SERBIA,LY,44026.80645,3497,FALSE
2021-07-01,2021,7,SLOVAKIA,LZ,9736.69125,1153,FALSE
2021-07-01,2021,7,SLOVENIA,LJ,6316.7456,1095,FALSE
2021-07-01,2021,7,SPAIN,LE,1102728.06125,66183,FALSE
2021-07-01,2021,7,SWEDEN,ES,120637.3621,11287,FALSE
2021-07-01,2021,7,SWITZERLAND,LS,263080.45335,15237,FALSE
2021-07-01,2021,7,TÜRKIYE,LT,1364611.32655,60213,FALSE
2021-07-01,2021,7,UNITED KINGDOM,EG,1146295.85525,50192,TRUE
2021-08-01,2021,8,ALBANIA,LA,28739.379,2053,FALSE
2021-08-01,2021,8,ARMENIA,UD,30188.02185,1410,FALSE
2021-08-01,2021,8,AUSTRIA,LO,158752.66475,12008,FALSE
2021-08-01,2021,8,BELGIUM,EB,425673.6332,12143,FALSE
