STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,unit,Unit of measure,tra_meas,Traffic and transport measurement,rep_airp,Reporting airport,schedule,Type of schedule,tra_cov,Transport coverage,TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:AVIA_PAOA(1.0),"Air passenger transport by type of schedule, transport coverage and main airports",A,Annual,PAS,Passenger,PAS_BRD,Passengers on board,FI_EFHA,HALLI airport,TOT,Total,TOTAL,Total transport,2008,,14,,,,,
dataflow,ESTAT:AVIA_PAOA(1.0),"Air passenger transport by type of schedule, transport coverage and main airports",A,Annual,PAS,Passenger,PAS_BRD,Passengers on board,FI_EFHA,HALLI airport,TOT,Total,TOTAL,Total transport,2009,,19,,,,,
dataflow,ESTAT:AVIA_PAOA(1.0),"Air passenger transport by type of schedule, transport coverage and main airports",A,Annual,PAS,Passenger,PAS_BRD,Passengers on board,FI_EFHA,HALLI airport,TOT,Total,TOTAL,Total transport,2010,,0,,,,,
dataflow,ESTAT:AVIA_PAOA(1.0),"Air passenger transport by type of schedule, transport coverage and main airports",A,Annual,PAS,Passenger,PAS_BRD,Passengers on board,FI_EFHA,HALLI airport,TOT,Total,TOTAL,Total transport,2011,,0,,,,,
dataflow,ESTAT:AVIA_PAOA(1.0),"Air passenger transport by type of schedule, transport coverage and main airports",A,Annual,PAS,Passenger,PAS_BRD,Passengers on board,FI_EFHA,HALLI airport,TOT,Total,TOTAL,Total transport,2013,,0,,,,,
dataflow,ESTAT:AVIA_PAOA(1.0),"Air passenger transport by type of schedule, transport coverage and main airports",A,Annual,PAS,Passenger,PAS_BRD,Passengers on board,FI_EFHA,HALLI airport,TOT,Total,TOTAL,Total transport,2015,,14,,,,,
dataflow,ESTAT:AVIA_PAOA(1.0),"Air passenger transport by type of schedule, transport coverage and main airports",A,Annual,PAS,Passenger,PAS_BRD,Passengers on board,FI_EFHA,HALLI airport,TOT,Total,TOTAL,Total transport,2016,,44,,,,,
dataflow,ESTAT:AVIA_PAOA(1.0),"Air passenger transport by type of schedule, transport coverage and main airports",A,Annual,PAS,Passenger,PAS_BRD,Passengers on board,FI_EFHA,HALLI airport,TOT,Total,TOTAL,Total transport,2017,,25,,,,,
dataflow,ESTAT:AVIA_PAOA(1.0),"Air passenger transport by type of schedule, transport coverage and main airports",A,Annual,PAS,Passenger,PAS_BRD,Passengers on board,FI_EFHA,HALLI airport,TOT,Total,TOTAL,Total transport,2018,,15,,,,,
dataflow,ESTAT:AVIA_PAOA(1.0),"Air passenger transport by type of schedule, transport coverage and main airports",A,Annual,PAS,Passenger,PAS_BRD,Passengers on board,FI_EFHE,HERNESAARI airport,TOT,Total,INTL,International transport,2004,,0,,,,,
dataflow,ESTAT:AVIA_PAOA(1.0),"Air passenger transport by type of schedule, transport coverage and main airports",A,Annual,PAS,Passenger,PAS_BRD,Passengers on board,FI_EFHE,HERNESAARI airport,TOT,Total,INTL_IEU27_2020,International transport Intra-EU27 (from 2020),2004,,0,,,,,
dataflow,ESTAT:AVIA_PAOA(1.0),"Air passenger transport by type of schedule, transport coverage and main airports",A,Annual,PAS,Passenger,PAS_BRD,Passengers on board,FI_EFHE,HERNESAARI airport,TOT,Total,NAT,National transport,2005,,18,,,,,
dataflow,ESTAT:AVIA_PAOA(1.0),"Air passenger transport by type of schedule, transport coverage and main airports",A,Annual,PAS,Passenger,PAS_BRD,Passengers on board,FI_EFHE,HERNESAARI airport,TOT,Total,TOTAL,Total transport,2004,,0,,,,,
dataflow,ESTAT:AVIA_PAOA(1.0),"Air passenger transport by type of schedule, transport coverage and main airports",A,Annual,PAS,Passenger,PAS_BRD,Passengers on board,FI_EFHE,HERNESAARI airport,TOT,Total,TOTAL,Total transport,2005,,18,,,,,
dataflow,ESTAT:AVIA_PAOA(1.0),"Air passenger transport by type of schedule, transport coverage and main airports",A,Annual,PAS,Passenger,PAS_BRD,Passengers on board,FI_EFHF,HELSINKI-MALMI airport,TOT,Total,INTL,International transport,2004,,34,,,,,
dataflow,ESTAT:AVIA_PAOA(1.0),"Air passenger transport by type of schedule, transport coverage and main airports",A,Annual,PAS,Passenger,PAS_BRD,Passengers on board,FI_EFHF,HELSINKI-MALMI airport,TOT,Total,INTL,International transport,2005,,30,,,,,
dataflow,ESTAT:AVIA_PAOA(1.0),"Air passenger transport by type of schedule, transport coverage and main airports",A,Annual,PAS,Passenger,PAS_BRD,Passengers on board,FI_EFHF,HELSINKI-MALMI airport,TOT,Total,INTL,International transport,2006,,74,,,,,
dataflow,ESTAT:AVIA_PAOA(1.0),"Air passenger transport by type of schedule, transport coverage and main airports",A,Annual,PAS,Passenger,PAS_BRD,Passengers on board,FI_EFHF,HELSINKI-MALMI airport,TOT,Total,INTL,International transport,2008,,33,,,,,
dataflow,ESTAT:AVIA_PAOA(1.0),"Air passenger transport by type of schedule, transport coverage and main airports",A,Annual,PAS,Passenger,PAS_BRD,Passengers on board,FI_EFHF,HELSINKI-MALMI airport,TOT,Total,INTL,International transport,2010,,0,,,,,
dataflow,ESTAT:AVIA_PAOA(1.0),"Air passenger transport by type of schedule, transport coverage and main airports",A,Annual,PAS,Passenger,PAS_BRD,Passengers on board,FI_EFHF,HELSINKI-MALMI airport,TOT,Total,INTL,International transport,2011,,0,,,,,
dataflow,ESTAT:AVIA_PAOA(1.0),"Air passenger transport by type of schedule, transport coverage and main airports",A,Annual,PAS,Passenger,PAS_BRD,Passengers on board,FI_EFHF,HELSINKI-MALMI airport,TOT,Total,INTL,International transport,2012,,0,,,,,
dataflow,ESTAT:AVIA_PAOA(1.0),"Air passenger transport by type of schedule, transport coverage and main airports",A,Annual,PAS,Passenger,PAS_BRD,Passengers on board,FI_EFHF,HELSINKI-MALMI airport,TOT,Total,INTL,International transport,2013,,0,,,,,
dataflow,ESTAT:AVIA_PAOA(1.0),"Air passenger transport by type of schedule, transport coverage and main airports",A,Annual,PAS,Passenger,PAS_BRD,Passengers on board,FI_EFHF,HELSINKI-MALMI airport,TOT,Total,INTL,International transport,2014,,0,,,,,
dataflow,ESTAT:AVIA_PAOA(1.0),"Air passenger transport by type of schedule, transport coverage and main airports",A,Annual,PAS,Passenger,PAS_BRD,Passengers on board,FI_EFHF,HELSINKI-MALMI airport,TOT,Total,INTL,International transport,2015,,14,,,,,
dataflow,ESTAT:AVIA_PAOA(1.0),"Air passenger transport by type of schedule, transport coverage and main airports",A,Annual,PAS,Passenger,PAS_BRD,Passengers on board,FI_EFHF,HELSINKI-MALMI airport,TOT,Total,INTL,International transport,2016,,52,,,,,
dataflow,ESTAT:AVIA_PAOA(1.0),"Air passenger transport by type of schedule, transport coverage and main airports",A,Annual,PAS,Passenger,PAS_BRD,Passengers on board,FI_EFHF,HELSINKI-MALMI airport,TOT,Total,INTL_IEU27_2020,International transport Intra-EU27 (from 2020),2004,,34,,,,,
dataflow,ESTAT:AVIA_PAOA(1.0),"Air passenger transport by type of schedule, transport coverage and main airports",A,Annual,PAS,Passenger,PAS_BRD,Passengers on board,FI_EFHF,HELSINKI-MALMI airport,TOT,Total,INTL_IEU27_2020,International transport Intra-EU27 (from 2020),2005,,30,,,,,
dataflow,ESTAT:AVIA_PAOA(1.0),"Air passenger transport by type of schedule, transport coverage and main airports",A,Annual,PAS,Passenger,PAS_BRD,Passengers on board,FI_EFHF,HELSINKI-MALMI airport,TOT,Total,INTL_IEU27_2020,International transport Intra-EU27 (from 2020),2006,,74,,,,,
dataflow,ESTAT:AVIA_PAOA(1.0),"Air passenger transport by type of schedule, transport coverage and main airports",A,Annual,PAS,Passenger,PAS_BRD,Passengers on board,FI_EFHF,HELSINKI-MALMI airport,TOT,Total,INTL_IEU27_2020,International transport Intra-EU27 (from 2020),2008,,33,,,,,
dataflow,ESTAT:AVIA_PAOA(1.0),"Air passenger transport by type of schedule, transport coverage and main airports",A,Annual,PAS,Passenger,PAS_BRD,Passengers on board,FI_EFHF,HELSINKI-MALMI airport,TOT,Total,INTL_IEU27_2020,International transport Intra-EU27 (from 2020),2010,,0,,,,,
dataflow,ESTAT:AVIA_PAOA(1.0),"Air passenger transport by type of schedule, transport coverage and main airports",A,Annual,PAS,Passenger,PAS_BRD,Passengers on board,FI_EFHF,HELSINKI-MALMI airport,TOT,Total,INTL_IEU27_2020,International transport Intra-EU27 (from 2020),2011,,0,,,,,
dataflow,ESTAT:AVIA_PAOA(1.0),"Air passenger transport by type of schedule, transport coverage and main airports",A,Annual,PAS,Passenger,PAS_BRD,Passengers on board,FI_EFHF,HELSINKI-MALMI airport,TOT,Total,INTL_IEU27_2020,International transport Intra-EU27 (from 2020),2012,,0,,,,,
dataflow,ESTAT:AVIA_PAOA(1.0),"Air passenger transport by type of schedule, transport coverage and main airports",A,Annual,PAS,Passenger,PAS_BRD,Passengers on board,FI_EFHF,HELSINKI-MALMI airport,TOT,Total,INTL_IEU27_2020,International transport Intra-EU27 (from 2020),2013,,0,,,,,
dataflow,ESTAT:AVIA_PAOA(1.0),"Air passenger transport by type of schedule, transport coverage and main airports",A,Annual,PAS,Passenger,PAS_BRD,Passengers on board,FI_EFHF,HELSINKI-MALMI airport,TOT,Total,INTL_IEU27_2020,International transport Intra-EU27 (from 2020),2014,,0,,,,,
dataflow,ESTAT:AVIA_PAOA(1.0),"Air passenger transport by type of schedule, transport coverage and main airports",A,Annual,PAS,Passenger,PAS_BRD,Passengers on board,FI_EFHF,HELSINKI-MALMI airport,TOT,Total,INTL_IEU27_2020,International transport Intra-EU27 (from 2020),2015,,14,,,,,
dataflow,ESTAT:AVIA_PAOA(1.0),"Air passenger transport by type of schedule, transport coverage and main airports",A,Annual,PAS,Passenger,PAS_BRD,Passengers on board,FI_EFHF,HELSINKI-MALMI airport,TOT,Total,INTL_IEU27_2020,International transport Intra-EU27 (from 2020),2016,,34,,,,,
dataflow,ESTAT:AVIA_PAOA(1.0),"Air passenger transport by type of schedule, transport coverage and main airports",A,Annual,PAS,Passenger,PAS_BRD,Passengers on board,FI_EFHF,HELSINKI-MALMI airport,TOT,Total,INTL_XEU27_2020,International transport Extra-EU27 (from 2020),2010,,0,,,,,
dataflow,ESTAT:AVIA_PAOA(1.0),"Air passenger transport by type of schedule, transport coverage and main airports",A,Annual,PAS,Passenger,PAS_BRD,Passengers on board,FI_EFHF,HELSINKI-MALMI airport,TOT,Total,INTL_XEU27_2020,International transport Extra-EU27 (from 2020),2011,,0,,,,,
dataflow,ESTAT:AVIA_PAOA(1.0),"Air passenger transport by type of schedule, transport coverage and main airports",A,Annual,PAS,Passenger,PAS_BRD,Passengers on board,FI_EFHF,HELSINKI-MALMI airport,TOT,Total,INTL_XEU27_2020,International transport Extra-EU27 (from 2020),2012,,0,,,,,
dataflow,ESTAT:AVIA_PAOA(1.0),"Air passenger transport by type of schedule, transport coverage and main airports",A,Annual,PAS,Passenger,PAS_BRD,Passengers on board,FI_EFHF,HELSINKI-MALMI airport,TOT,Total,INTL_XEU27_2020,International transport Extra-EU27 (from 2020),2013,,0,,,,,
dataflow,ESTAT:AVIA_PAOA(1.0),"Air passenger transport by type of schedule, transport coverage and main airports",A,Annual,PAS,Passenger,PAS_BRD,Passengers on board,FI_EFHF,HELSINKI-MALMI airport,TOT,Total,INTL_XEU27_2020,International transport Extra-EU27 (from 2020),2016,,18,,,,,
dataflow,ESTAT:AVIA_PAOA(1.0),"Air passenger transport by type of schedule, transport coverage and main airports",A,Annual,PAS,Passenger,PAS_BRD,Passengers on board,FI_EFHF,HELSINKI-MALMI airport,TOT,Total,NAT,National transport,2005,,33,,,,,
dataflow,ESTAT:AVIA_PAOA(1.0),"Air passenger transport by type of schedule, transport coverage and main airports",A,Annual,PAS,Passenger,PAS_BRD,Passengers on board,FI_EFHF,HELSINKI-MALMI airport,TOT,Total,NAT,National transport,2006,,6,,,,,
dataflow,ESTAT:AVIA_PAOA(1.0),"Air passenger transport by type of schedule, transport coverage and main airports",A,Annual,PAS,Passenger,PAS_BRD,Passengers on board,FI_EFHF,HELSINKI-MALMI airport,TOT,Total,NAT,National transport,2007,,2,,,,,
dataflow,ESTAT:AVIA_PAOA(1.0),"Air passenger transport by type of schedule, transport coverage and main airports",A,Annual,PAS,Passenger,PAS_BRD,Passengers on board,FI_EFHF,HELSINKI-MALMI airport,TOT,Total,NAT,National transport,2008,,4,,,,,
dataflow,ESTAT:AVIA_PAOA(1.0),"Air passenger transport by type of schedule, transport coverage and main airports",A,Annual,PAS,Passenger,PAS_BRD,Passengers on board,FI_EFHF,HELSINKI-MALMI airport,TOT,Total,NAT,National transport,2009,,2,,,,,
dataflow,ESTAT:AVIA_PAOA(1.0),"Air passenger transport by type of schedule, transport coverage and main airports",A,Annual,PAS,Passenger,PAS_BRD,Passengers on board,FI_EFHF,HELSINKI-MALMI airport,TOT,Total,NAT,National transport,2010,,0,,,,,
dataflow,ESTAT:AVIA_PAOA(1.0),"Air passenger transport by type of schedule, transport coverage and main airports",A,Annual,PAS,Passenger,PAS_BRD,Passengers on board,FI_EFHF,HELSINKI-MALMI airport,TOT,Total,NAT,National transport,2011,,0,,,,,
dataflow,ESTAT:AVIA_PAOA(1.0),"Air passenger transport by type of schedule, transport coverage and main airports",A,Annual,PAS,Passenger,PAS_BRD,Passengers on board,FI_EFHF,HELSINKI-MALMI airport,TOT,Total,NAT,National transport,2012,,0,,,,,
dataflow,ESTAT:AVIA_PAOA(1.0),"Air passenger transport by type of schedule, transport coverage and main airports",A,Annual,PAS,Passenger,PAS_BRD,Passengers on board,FI_EFHF,HELSINKI-MALMI airport,TOT,Total,NAT,National transport,2013,,0,,,,,
dataflow,ESTAT:AVIA_PAOA(1.0),"Air passenger transport by type of schedule, transport coverage and main airports",A,Annual,PAS,Passenger,PAS_BRD,Passengers on board,FI_EFHF,HELSINKI-MALMI airport,TOT,Total,NAT,National transport,2014,,0,,,,,
dataflow,ESTAT:AVIA_PAOA(1.0),"Air passenger transport by type of schedule, transport coverage and main airports",A,Annual,PAS,Passenger,PAS_BRD,Passengers on board,FI_EFHF,HELSINKI-MALMI airport,TOT,Total,NAT,National transport,2015,,3,,,,,
dataflow,ESTAT:AVIA_PAOA(1.0),"Air passenger transport by type of schedule, transport coverage and main airports",A,Annual,PAS,Passenger,PAS_BRD,Passengers on board,FI_EFHF,HELSINKI-MALMI airport,TOT,Total,NAT,National transport,2016,,0,,,,,
dataflow,ESTAT:AVIA_PAOA(1.0),"Air passenger transport by type of schedule, transport coverage and main airports",A,Annual,PAS,Passenger,PAS_BRD,Passengers on board,FI_EFHF,HELSINKI-MALMI airport,TOT,Total,TOTAL,Total transport,2004,,34,,,,,
dataflow,ESTAT:AVIA_PAOA(1.0),"Air passenger transport by type of schedule, transport coverage and main airports",A,Annual,PAS,Passenger,PAS_BRD,Passengers on board,FI_EFHF,HELSINKI-MALMI airport,TOT,Total,TOTAL,Total transport,2005,,63,,,,,
dataflow,ESTAT:AVIA_PAOA(1.0),"Air passenger transport by type of schedule, transport coverage and main airports",A,Annual,PAS,Passenger,PAS_BRD,Passengers on board,FI_EFHF,HELSINKI-MALMI airport,TOT,Total,TOTAL,Total transport,2006,,80,,,,,
dataflow,ESTAT:AVIA_PAOA(1.0),"Air passenger transport by type of schedule, transport coverage and main airports",A,Annual,PAS,Passenger,PAS_BRD,Passengers on board,FI_EFHF,HELSINKI-MALMI airport,TOT,Total,TOTAL,Total transport,2007,,2,,,,,
dataflow,ESTAT:AVIA_PAOA(1.0),"Air passenger transport by type of schedule, transport coverage and main airports",A,Annual,PAS,Passenger,PAS_BRD,Passengers on board,FI_EFHF,HELSINKI-MALMI airport,TOT,Total,TOTAL,Total transport,2008,,37,,,,,
dataflow,ESTAT:AVIA_PAOA(1.0),"Air passenger transport by type of schedule, transport coverage and main airports",A,Annual,PAS,Passenger,PAS_BRD,Passengers on board,FI_EFHF,HELSINKI-MALMI airport,TOT,Total,TOTAL,Total transport,2009,,2,,,,,
dataflow,ESTAT:AVIA_PAOA(1.0),"Air passenger transport by type of schedule, transport coverage and main airports",A,Annual,PAS,Passenger,PAS_BRD,Passengers on board,FI_EFHF,HELSINKI-MALMI airport,TOT,Total,TOTAL,Total transport,2010,,0,,,,,
dataflow,ESTAT:AVIA_PAOA(1.0),"Air passenger transport by type of schedule, transport coverage and main airports",A,Annual,PAS,Passenger,PAS_BRD,Passengers on board,FI_EFHF,HELSINKI-MALMI airport,TOT,Total,TOTAL,Total transport,2011,,0,,,,,
dataflow,ESTAT:AVIA_PAOA(1.0),"Air passenger transport by type of schedule, transport coverage and main airports",A,Annual,PAS,Passenger,PAS_BRD,Passengers on board,FI_EFHF,HELSINKI-MALMI airport,TOT,Total,TOTAL,Total transport,2012,,0,,,,,
dataflow,ESTAT:AVIA_PAOA(1.0),"Air passenger transport by type of schedule, transport coverage and main airports",A,Annual,PAS,Passenger,PAS_BRD,Passengers on board,FI_EFHF,HELSINKI-MALMI airport,TOT,Total,TOTAL,Total transport,2013,,0,,,,,
dataflow,ESTAT:AVIA_PAOA(1.0),"Air passenger transport by type of schedule, transport coverage and main airports",A,Annual,PAS,Passenger,PAS_BRD,Passengers on board,FI_EFHF,HELSINKI-MALMI airport,TOT,Total,TOTAL,Total transport,2014,,0,,,,,
dataflow,ESTAT:AVIA_PAOA(1.0),"Air passenger transport by type of schedule, transport coverage and main airports",A,Annual,PAS,Passenger,PAS_BRD,Passengers on board,FI_EFHF,HELSINKI-MALMI airport,TOT,Total,TOTAL,Total transport,2015,,17,,,,,
dataflow,ESTAT:AVIA_PAOA(1.0),"Air passenger transport by type of schedule, transport coverage and main airports",A,Annual,PAS,Passenger,PAS_BRD,Passengers on board,FI_EFHF,HELSINKI-MALMI airport,TOT,Total,TOTAL,Total transport,2016,,52,,,,,
dataflow,ESTAT:AVIA_PAOA(1.0),"Air passenger transport by type of schedule, transport coverage and main airports",A,Annual,PAS,Passenger,PAS_BRD,Passengers on board,FI_EFHK,HELSINKI-VANTAA airport,TOT,Total,INTL,International transport,2004,,7754214,,,,,
dataflow,ESTAT:AVIA_PAOA(1.0),"Air passenger transport by type of schedule, transport coverage and main airports",A,Annual,PAS,Passenger,PAS_BRD,Passengers on board,FI_EFHK,HELSINKI-VANTAA airport,TOT,Total,INTL,International transport,2005,,8197490,,,,,
dataflow,ESTAT:AVIA_PAOA(1.0),"Air passenger transport by type of schedule, transport coverage and main airports",A,Annual,PAS,Passenger,PAS_BRD,Passengers on board,FI_EFHK,HELSINKI-VANTAA airport,TOT,Total,INTL,International transport,2006,,9124033,,,,,
dataflow,ESTAT:AVIA_PAOA(1.0),"Air passenger transport by type of schedule, transport coverage and main airports",A,Annual,PAS,Passenger,PAS_BRD,Passengers on board,FI_EFHK,HELSINKI-VANTAA airport,TOT,Total,INTL,International transport,2007,,10233514,,,,,
dataflow,ESTAT:AVIA_PAOA(1.0),"Air passenger transport by type of schedule, transport coverage and main airports",A,Annual,PAS,Passenger,PAS_BRD,Passengers on board,FI_EFHK,HELSINKI-VANTAA airport,TOT,Total,INTL,International transport,2008,,10732079,,,,,
dataflow,ESTAT:AVIA_PAOA(1.0),"Air passenger transport by type of schedule, transport coverage and main airports",A,Annual,PAS,Passenger,PAS_BRD,Passengers on board,FI_EFHK,HELSINKI-VANTAA airport,TOT,Total,INTL,International transport,2009,,10221388,,,,,
dataflow,ESTAT:AVIA_PAOA(1.0),"Air passenger transport by type of schedule, transport coverage and main airports",A,Annual,PAS,Passenger,PAS_BRD,Passengers on board,FI_EFHK,HELSINKI-VANTAA airport,TOT,Total,INTL,International transport,2010,,10659985,,,,,
