STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,unit,Unit of measure,tra_meas,Traffic and transport measurement,tra_cov,Transport coverage,aircraft,Aircraft,geo,Geopolitical entity (reporting),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:AVIA_TF_ACC(1.0),Aircraft traffic data by reporting country,Q,Quarterly,T,Tonne,FRM_BRD,Freight and mail on board,TOTAL,Total transport,TOTAL,Total,MT,Malta,2024-Q4,,6578.3,,,,,
dataflow,ESTAT:AVIA_TF_ACC(1.0),Aircraft traffic data by reporting country,Q,Quarterly,T,Tonne,FRM_BRD,Freight and mail on board,TOTAL,Total transport,TOTAL,Total,MT,Malta,2025-Q1,,6435.9,,,,,
dataflow,ESTAT:AVIA_TF_ACC(1.0),Aircraft traffic data by reporting country,Q,Quarterly,T,Tonne,FRM_BRD,Freight and mail on board,TOTAL,Total transport,TOTAL,Total,MT,Malta,2025-Q2,,7059.9,,,,,
dataflow,ESTAT:AVIA_TF_ACC(1.0),Aircraft traffic data by reporting country,Q,Quarterly,T,Tonne,FRM_BRD,Freight and mail on board,TOTAL,Total transport,TOTAL,Total,MT,Malta,2025-Q3,,6894.1,,,,,
dataflow,ESTAT:AVIA_TF_ACC(1.0),Aircraft traffic data by reporting country,Q,Quarterly,T,Tonne,FRM_BRD,Freight and mail on board,TOTAL,Total transport,TOTAL,Total,NL,Netherlands,2010-Q1,,376047.7,,,,,
dataflow,ESTAT:AVIA_TF_ACC(1.0),Aircraft traffic data by reporting country,Q,Quarterly,T,Tonne,FRM_BRD,Freight and mail on board,TOTAL,Total transport,TOTAL,Total,NL,Netherlands,2010-Q2,,383722.4,,,,,
dataflow,ESTAT:AVIA_TF_ACC(1.0),Aircraft traffic data by reporting country,Q,Quarterly,T,Tonne,FRM_BRD,Freight and mail on board,TOTAL,Total transport,TOTAL,Total,NL,Netherlands,2010-Q3,,411833.1,,,,,
dataflow,ESTAT:AVIA_TF_ACC(1.0),Aircraft traffic data by reporting country,Q,Quarterly,T,Tonne,FRM_BRD,Freight and mail on board,TOTAL,Total transport,TOTAL,Total,NL,Netherlands,2010-Q4,,428575.5,,,,,
dataflow,ESTAT:AVIA_TF_ACC(1.0),Aircraft traffic data by reporting country,Q,Quarterly,T,Tonne,FRM_BRD,Freight and mail on board,TOTAL,Total transport,TOTAL,Total,NL,Netherlands,2011-Q1,,393634.3,,,,,
dataflow,ESTAT:AVIA_TF_ACC(1.0),Aircraft traffic data by reporting country,Q,Quarterly,T,Tonne,FRM_BRD,Freight and mail on board,TOTAL,Total transport,TOTAL,Total,NL,Netherlands,2011-Q2,,406909.5,,,,,
dataflow,ESTAT:AVIA_TF_ACC(1.0),Aircraft traffic data by reporting country,Q,Quarterly,T,Tonne,FRM_BRD,Freight and mail on board,TOTAL,Total transport,TOTAL,Total,NL,Netherlands,2011-Q3,,400516.5,,,,,
dataflow,ESTAT:AVIA_TF_ACC(1.0),Aircraft traffic data by reporting country,Q,Quarterly,T,Tonne,FRM_BRD,Freight and mail on board,TOTAL,Total transport,TOTAL,Total,NL,Netherlands,2011-Q4,,413876.1,,,,,
dataflow,ESTAT:AVIA_TF_ACC(1.0),Aircraft traffic data by reporting country,Q,Quarterly,T,Tonne,FRM_BRD,Freight and mail on board,TOTAL,Total transport,TOTAL,Total,NL,Netherlands,2012-Q1,,380375,,,,,
dataflow,ESTAT:AVIA_TF_ACC(1.0),Aircraft traffic data by reporting country,Q,Quarterly,T,Tonne,FRM_BRD,Freight and mail on board,TOTAL,Total transport,TOTAL,Total,NL,Netherlands,2012-Q2,,389397.1,,,,,
dataflow,ESTAT:AVIA_TF_ACC(1.0),Aircraft traffic data by reporting country,Q,Quarterly,T,Tonne,FRM_BRD,Freight and mail on board,TOTAL,Total transport,TOTAL,Total,NL,Netherlands,2012-Q3,,390945.7,,,,,
dataflow,ESTAT:AVIA_TF_ACC(1.0),Aircraft traffic data by reporting country,Q,Quarterly,T,Tonne,FRM_BRD,Freight and mail on board,TOTAL,Total transport,TOTAL,Total,NL,Netherlands,2012-Q4,,402781,,,,,
dataflow,ESTAT:AVIA_TF_ACC(1.0),Aircraft traffic data by reporting country,Q,Quarterly,T,Tonne,FRM_BRD,Freight and mail on board,TOTAL,Total transport,TOTAL,Total,NL,Netherlands,2014-Q1,,416443.3,,,,,
dataflow,ESTAT:AVIA_TF_ACC(1.0),Aircraft traffic data by reporting country,Q,Quarterly,T,Tonne,FRM_BRD,Freight and mail on board,TOTAL,Total transport,TOTAL,Total,NL,Netherlands,2014-Q2,,434192.6,,,,,
dataflow,ESTAT:AVIA_TF_ACC(1.0),Aircraft traffic data by reporting country,Q,Quarterly,T,Tonne,FRM_BRD,Freight and mail on board,TOTAL,Total transport,TOTAL,Total,NL,Netherlands,2014-Q3,,430258.6,,,,,
dataflow,ESTAT:AVIA_TF_ACC(1.0),Aircraft traffic data by reporting country,Q,Quarterly,T,Tonne,FRM_BRD,Freight and mail on board,TOTAL,Total transport,TOTAL,Total,NL,Netherlands,2014-Q4,,446548.5,,,,,
dataflow,ESTAT:AVIA_TF_ACC(1.0),Aircraft traffic data by reporting country,Q,Quarterly,T,Tonne,FRM_BRD,Freight and mail on board,TOTAL,Total transport,TOTAL,Total,NL,Netherlands,2015-Q1,,407747.4,,,,,
dataflow,ESTAT:AVIA_TF_ACC(1.0),Aircraft traffic data by reporting country,Q,Quarterly,T,Tonne,FRM_BRD,Freight and mail on board,TOTAL,Total transport,TOTAL,Total,NL,Netherlands,2015-Q2,,419813.3,,,,,
dataflow,ESTAT:AVIA_TF_ACC(1.0),Aircraft traffic data by reporting country,Q,Quarterly,T,Tonne,FRM_BRD,Freight and mail on board,TOTAL,Total transport,TOTAL,Total,NL,Netherlands,2015-Q3,,427915.3,,,,,
dataflow,ESTAT:AVIA_TF_ACC(1.0),Aircraft traffic data by reporting country,Q,Quarterly,T,Tonne,FRM_BRD,Freight and mail on board,TOTAL,Total transport,TOTAL,Total,NL,Netherlands,2015-Q4,,456535.4,,,,,
dataflow,ESTAT:AVIA_TF_ACC(1.0),Aircraft traffic data by reporting country,Q,Quarterly,T,Tonne,FRM_BRD,Freight and mail on board,TOTAL,Total transport,TOTAL,Total,NL,Netherlands,2016-Q1,,423218.3,,,,,
dataflow,ESTAT:AVIA_TF_ACC(1.0),Aircraft traffic data by reporting country,Q,Quarterly,T,Tonne,FRM_BRD,Freight and mail on board,TOTAL,Total transport,TOTAL,Total,NL,Netherlands,2016-Q2,,427192.9,,,,,
dataflow,ESTAT:AVIA_TF_ACC(1.0),Aircraft traffic data by reporting country,Q,Quarterly,T,Tonne,FRM_BRD,Freight and mail on board,TOTAL,Total transport,TOTAL,Total,NL,Netherlands,2016-Q3,,430091.8,,,,,
dataflow,ESTAT:AVIA_TF_ACC(1.0),Aircraft traffic data by reporting country,Q,Quarterly,T,Tonne,FRM_BRD,Freight and mail on board,TOTAL,Total transport,TOTAL,Total,NL,Netherlands,2016-Q4,,474233.6,,,,,
dataflow,ESTAT:AVIA_TF_ACC(1.0),Aircraft traffic data by reporting country,Q,Quarterly,T,Tonne,FRM_BRD,Freight and mail on board,TOTAL,Total transport,TOTAL,Total,NL,Netherlands,2018-Q1,,442317.1,,,,,
dataflow,ESTAT:AVIA_TF_ACC(1.0),Aircraft traffic data by reporting country,Q,Quarterly,T,Tonne,FRM_BRD,Freight and mail on board,TOTAL,Total transport,TOTAL,Total,NL,Netherlands,2018-Q2,,452699.8,,,,,
dataflow,ESTAT:AVIA_TF_ACC(1.0),Aircraft traffic data by reporting country,Q,Quarterly,T,Tonne,FRM_BRD,Freight and mail on board,TOTAL,Total transport,TOTAL,Total,NL,Netherlands,2018-Q3,,464369.8,,,,,
dataflow,ESTAT:AVIA_TF_ACC(1.0),Aircraft traffic data by reporting country,Q,Quarterly,T,Tonne,FRM_BRD,Freight and mail on board,TOTAL,Total transport,TOTAL,Total,NL,Netherlands,2018-Q4,,481032.2,,,,,
dataflow,ESTAT:AVIA_TF_ACC(1.0),Aircraft traffic data by reporting country,Q,Quarterly,T,Tonne,FRM_BRD,Freight and mail on board,TOTAL,Total transport,TOTAL,Total,NL,Netherlands,2019-Q1,,421863.5,,,,,
dataflow,ESTAT:AVIA_TF_ACC(1.0),Aircraft traffic data by reporting country,Q,Quarterly,T,Tonne,FRM_BRD,Freight and mail on board,TOTAL,Total transport,TOTAL,Total,NL,Netherlands,2019-Q2,,420011,,,,,
dataflow,ESTAT:AVIA_TF_ACC(1.0),Aircraft traffic data by reporting country,Q,Quarterly,T,Tonne,FRM_BRD,Freight and mail on board,TOTAL,Total transport,TOTAL,Total,NL,Netherlands,2019-Q3,,418687.6,,,,,
dataflow,ESTAT:AVIA_TF_ACC(1.0),Aircraft traffic data by reporting country,Q,Quarterly,T,Tonne,FRM_BRD,Freight and mail on board,TOTAL,Total transport,TOTAL,Total,NL,Netherlands,2019-Q4,,442994,,,,,
dataflow,ESTAT:AVIA_TF_ACC(1.0),Aircraft traffic data by reporting country,Q,Quarterly,T,Tonne,FRM_BRD,Freight and mail on board,TOTAL,Total transport,TOTAL,Total,NL,Netherlands,2020-Q1,,381542.1,,,,,
dataflow,ESTAT:AVIA_TF_ACC(1.0),Aircraft traffic data by reporting country,Q,Quarterly,T,Tonne,FRM_BRD,Freight and mail on board,TOTAL,Total transport,TOTAL,Total,NL,Netherlands,2020-Q2,,344415.4,,,,,
dataflow,ESTAT:AVIA_TF_ACC(1.0),Aircraft traffic data by reporting country,Q,Quarterly,T,Tonne,FRM_BRD,Freight and mail on board,TOTAL,Total transport,TOTAL,Total,NL,Netherlands,2020-Q3,,404528.2,,,,,
dataflow,ESTAT:AVIA_TF_ACC(1.0),Aircraft traffic data by reporting country,Q,Quarterly,T,Tonne,FRM_BRD,Freight and mail on board,TOTAL,Total transport,TOTAL,Total,NL,Netherlands,2020-Q4,,461927.4,,,,,
dataflow,ESTAT:AVIA_TF_ACC(1.0),Aircraft traffic data by reporting country,Q,Quarterly,T,Tonne,FRM_BRD,Freight and mail on board,TOTAL,Total transport,TOTAL,Total,NL,Netherlands,2021-Q1,,447414.5,,,,,
dataflow,ESTAT:AVIA_TF_ACC(1.0),Aircraft traffic data by reporting country,Q,Quarterly,T,Tonne,FRM_BRD,Freight and mail on board,TOTAL,Total transport,TOTAL,Total,NL,Netherlands,2021-Q2,,459518.2,,,,,
dataflow,ESTAT:AVIA_TF_ACC(1.0),Aircraft traffic data by reporting country,Q,Quarterly,T,Tonne,FRM_BRD,Freight and mail on board,TOTAL,Total transport,TOTAL,Total,NL,Netherlands,2021-Q3,,426600.3,,,,,
dataflow,ESTAT:AVIA_TF_ACC(1.0),Aircraft traffic data by reporting country,Q,Quarterly,T,Tonne,FRM_BRD,Freight and mail on board,TOTAL,Total transport,TOTAL,Total,NL,Netherlands,2021-Q4,,475314.6,,,,,
dataflow,ESTAT:AVIA_TF_ACC(1.0),Aircraft traffic data by reporting country,Q,Quarterly,T,Tonne,FRM_BRD,Freight and mail on board,TOTAL,Total transport,TOTAL,Total,NL,Netherlands,2022-Q1,,397647,,,,,
dataflow,ESTAT:AVIA_TF_ACC(1.0),Aircraft traffic data by reporting country,Q,Quarterly,T,Tonne,FRM_BRD,Freight and mail on board,TOTAL,Total transport,TOTAL,Total,NL,Netherlands,2022-Q2,,382669.2,,,,,
dataflow,ESTAT:AVIA_TF_ACC(1.0),Aircraft traffic data by reporting country,Q,Quarterly,T,Tonne,FRM_BRD,Freight and mail on board,TOTAL,Total transport,TOTAL,Total,NL,Netherlands,2022-Q3,,387084.4,,,,,
dataflow,ESTAT:AVIA_TF_ACC(1.0),Aircraft traffic data by reporting country,Q,Quarterly,T,Tonne,FRM_BRD,Freight and mail on board,TOTAL,Total transport,TOTAL,Total,NL,Netherlands,2022-Q4,,385879.9,,,,,
dataflow,ESTAT:AVIA_TF_ACC(1.0),Aircraft traffic data by reporting country,Q,Quarterly,T,Tonne,FRM_BRD,Freight and mail on board,TOTAL,Total transport,TOTAL,Total,NL,Netherlands,2023-Q1,,349043.2,,,,,
dataflow,ESTAT:AVIA_TF_ACC(1.0),Aircraft traffic data by reporting country,Q,Quarterly,T,Tonne,FRM_BRD,Freight and mail on board,TOTAL,Total transport,TOTAL,Total,NL,Netherlands,2023-Q2,,348753.5,,,,,
dataflow,ESTAT:AVIA_TF_ACC(1.0),Aircraft traffic data by reporting country,Q,Quarterly,T,Tonne,FRM_BRD,Freight and mail on board,TOTAL,Total transport,TOTAL,Total,NL,Netherlands,2023-Q3,,348969.7,,,,,
dataflow,ESTAT:AVIA_TF_ACC(1.0),Aircraft traffic data by reporting country,Q,Quarterly,T,Tonne,FRM_BRD,Freight and mail on board,TOTAL,Total transport,TOTAL,Total,NL,Netherlands,2023-Q4,,369448.9,,,,,
dataflow,ESTAT:AVIA_TF_ACC(1.0),Aircraft traffic data by reporting country,Q,Quarterly,T,Tonne,FRM_BRD,Freight and mail on board,TOTAL,Total transport,TOTAL,Total,NL,Netherlands,2024-Q1,,384924.8,,,,,
dataflow,ESTAT:AVIA_TF_ACC(1.0),Aircraft traffic data by reporting country,Q,Quarterly,T,Tonne,FRM_BRD,Freight and mail on board,TOTAL,Total transport,TOTAL,Total,NL,Netherlands,2024-Q2,,373644.6,,,,,
dataflow,ESTAT:AVIA_TF_ACC(1.0),Aircraft traffic data by reporting country,Q,Quarterly,T,Tonne,FRM_BRD,Freight and mail on board,TOTAL,Total transport,TOTAL,Total,NL,Netherlands,2024-Q3,,391620.5,,,,,
dataflow,ESTAT:AVIA_TF_ACC(1.0),Aircraft traffic data by reporting country,Q,Quarterly,T,Tonne,FRM_BRD,Freight and mail on board,TOTAL,Total transport,TOTAL,Total,NL,Netherlands,2024-Q4,,377571.5,,,,,
dataflow,ESTAT:AVIA_TF_ACC(1.0),Aircraft traffic data by reporting country,Q,Quarterly,T,Tonne,FRM_BRD,Freight and mail on board,TOTAL,Total transport,TOTAL,Total,NL,Netherlands,2025-Q1,,353957,,,,,
dataflow,ESTAT:AVIA_TF_ACC(1.0),Aircraft traffic data by reporting country,Q,Quarterly,T,Tonne,FRM_BRD,Freight and mail on board,TOTAL,Total transport,TOTAL,Total,NL,Netherlands,2025-Q2,,356853.4,,,,,
dataflow,ESTAT:AVIA_TF_ACC(1.0),Aircraft traffic data by reporting country,Q,Quarterly,T,Tonne,FRM_BRD,Freight and mail on board,TOTAL,Total transport,TOTAL,Total,NL,Netherlands,2025-Q3,,363595.3,,,,,
dataflow,ESTAT:AVIA_TF_ACC(1.0),Aircraft traffic data by reporting country,Q,Quarterly,T,Tonne,FRM_BRD,Freight and mail on board,TOTAL,Total transport,TOTAL,Total,NL,Netherlands,2025-Q4,,404089.3,,,,,
dataflow,ESTAT:AVIA_TF_ACC(1.0),Aircraft traffic data by reporting country,Q,Quarterly,T,Tonne,FRM_BRD,Freight and mail on board,TOTAL,Total transport,TOTAL,Total,NO,Norway,2010-Q1,,12551,,,,,
dataflow,ESTAT:AVIA_TF_ACC(1.0),Aircraft traffic data by reporting country,Q,Quarterly,T,Tonne,FRM_BRD,Freight and mail on board,TOTAL,Total transport,TOTAL,Total,NO,Norway,2010-Q2,,11432,,,,,
dataflow,ESTAT:AVIA_TF_ACC(1.0),Aircraft traffic data by reporting country,Q,Quarterly,T,Tonne,FRM_BRD,Freight and mail on board,TOTAL,Total transport,TOTAL,Total,NO,Norway,2010-Q3,,12534,,,,,
dataflow,ESTAT:AVIA_TF_ACC(1.0),Aircraft traffic data by reporting country,Q,Quarterly,T,Tonne,FRM_BRD,Freight and mail on board,TOTAL,Total transport,TOTAL,Total,NO,Norway,2010-Q4,,12575,,,,,
dataflow,ESTAT:AVIA_TF_ACC(1.0),Aircraft traffic data by reporting country,Q,Quarterly,T,Tonne,FRM_BRD,Freight and mail on board,TOTAL,Total transport,TOTAL,Total,NO,Norway,2011-Q1,,14735,,,,,
dataflow,ESTAT:AVIA_TF_ACC(1.0),Aircraft traffic data by reporting country,Q,Quarterly,T,Tonne,FRM_BRD,Freight and mail on board,TOTAL,Total transport,TOTAL,Total,NO,Norway,2011-Q2,,15653,,,,,
dataflow,ESTAT:AVIA_TF_ACC(1.0),Aircraft traffic data by reporting country,Q,Quarterly,T,Tonne,FRM_BRD,Freight and mail on board,TOTAL,Total transport,TOTAL,Total,NO,Norway,2011-Q3,,16938,,,,,
dataflow,ESTAT:AVIA_TF_ACC(1.0),Aircraft traffic data by reporting country,Q,Quarterly,T,Tonne,FRM_BRD,Freight and mail on board,TOTAL,Total transport,TOTAL,Total,NO,Norway,2011-Q4,,18129,,,,,
dataflow,ESTAT:AVIA_TF_ACC(1.0),Aircraft traffic data by reporting country,Q,Quarterly,T,Tonne,FRM_BRD,Freight and mail on board,TOTAL,Total transport,TOTAL,Total,NO,Norway,2012-Q1,,19815,,,,,
dataflow,ESTAT:AVIA_TF_ACC(1.0),Aircraft traffic data by reporting country,Q,Quarterly,T,Tonne,FRM_BRD,Freight and mail on board,TOTAL,Total transport,TOTAL,Total,NO,Norway,2012-Q2,,18020,,,,,
dataflow,ESTAT:AVIA_TF_ACC(1.0),Aircraft traffic data by reporting country,Q,Quarterly,T,Tonne,FRM_BRD,Freight and mail on board,TOTAL,Total transport,TOTAL,Total,NO,Norway,2012-Q3,,18381,,,,,
dataflow,ESTAT:AVIA_TF_ACC(1.0),Aircraft traffic data by reporting country,Q,Quarterly,T,Tonne,FRM_BRD,Freight and mail on board,TOTAL,Total transport,TOTAL,Total,NO,Norway,2012-Q4,,22009,,,,,
dataflow,ESTAT:AVIA_TF_ACC(1.0),Aircraft traffic data by reporting country,Q,Quarterly,T,Tonne,FRM_BRD,Freight and mail on board,TOTAL,Total transport,TOTAL,Total,NO,Norway,2014-Q1,,27500,,,,,
dataflow,ESTAT:AVIA_TF_ACC(1.0),Aircraft traffic data by reporting country,Q,Quarterly,T,Tonne,FRM_BRD,Freight and mail on board,TOTAL,Total transport,TOTAL,Total,NO,Norway,2014-Q2,,25711,,,,,
dataflow,ESTAT:AVIA_TF_ACC(1.0),Aircraft traffic data by reporting country,Q,Quarterly,T,Tonne,FRM_BRD,Freight and mail on board,TOTAL,Total transport,TOTAL,Total,NO,Norway,2014-Q3,,29047,,,,,
dataflow,ESTAT:AVIA_TF_ACC(1.0),Aircraft traffic data by reporting country,Q,Quarterly,T,Tonne,FRM_BRD,Freight and mail on board,TOTAL,Total transport,TOTAL,Total,NO,Norway,2014-Q4,,33626,,,,,
dataflow,ESTAT:AVIA_TF_ACC(1.0),Aircraft traffic data by reporting country,Q,Quarterly,T,Tonne,FRM_BRD,Freight and mail on board,TOTAL,Total transport,TOTAL,Total,NO,Norway,2015-Q1,,29099,,,,,
dataflow,ESTAT:AVIA_TF_ACC(1.0),Aircraft traffic data by reporting country,Q,Quarterly,T,Tonne,FRM_BRD,Freight and mail on board,TOTAL,Total transport,TOTAL,Total,NO,Norway,2015-Q2,,30167,,,,,
dataflow,ESTAT:AVIA_TF_ACC(1.0),Aircraft traffic data by reporting country,Q,Quarterly,T,Tonne,FRM_BRD,Freight and mail on board,TOTAL,Total transport,TOTAL,Total,NO,Norway,2015-Q3,,32752,,,,,
dataflow,ESTAT:AVIA_TF_ACC(1.0),Aircraft traffic data by reporting country,Q,Quarterly,T,Tonne,FRM_BRD,Freight and mail on board,TOTAL,Total transport,TOTAL,Total,NO,Norway,2015-Q4,,35328,,,,,
dataflow,ESTAT:AVIA_TF_ACC(1.0),Aircraft traffic data by reporting country,Q,Quarterly,T,Tonne,FRM_BRD,Freight and mail on board,TOTAL,Total transport,TOTAL,Total,NO,Norway,2016-Q1,,31306,,,,,
dataflow,ESTAT:AVIA_TF_ACC(1.0),Aircraft traffic data by reporting country,Q,Quarterly,T,Tonne,FRM_BRD,Freight and mail on board,TOTAL,Total transport,TOTAL,Total,NO,Norway,2016-Q2,,31932,,,,,
dataflow,ESTAT:AVIA_TF_ACC(1.0),Aircraft traffic data by reporting country,Q,Quarterly,T,Tonne,FRM_BRD,Freight and mail on board,TOTAL,Total transport,TOTAL,Total,NO,Norway,2016-Q3,,29800,,,,,
dataflow,ESTAT:AVIA_TF_ACC(1.0),Aircraft traffic data by reporting country,Q,Quarterly,T,Tonne,FRM_BRD,Freight and mail on board,TOTAL,Total transport,TOTAL,Total,NO,Norway,2016-Q4,,34712,,,,,
dataflow,ESTAT:AVIA_TF_ACC(1.0),Aircraft traffic data by reporting country,Q,Quarterly,T,Tonne,FRM_BRD,Freight and mail on board,TOTAL,Total transport,TOTAL,Total,NO,Norway,2018-Q1,,43980,,,,,
dataflow,ESTAT:AVIA_TF_ACC(1.0),Aircraft traffic data by reporting country,Q,Quarterly,T,Tonne,FRM_BRD,Freight and mail on board,TOTAL,Total transport,TOTAL,Total,NO,Norway,2018-Q2,,39755,,,,,
dataflow,ESTAT:AVIA_TF_ACC(1.0),Aircraft traffic data by reporting country,Q,Quarterly,T,Tonne,FRM_BRD,Freight and mail on board,TOTAL,Total transport,TOTAL,Total,NO,Norway,2018-Q3,,45098,,,,,
dataflow,ESTAT:AVIA_TF_ACC(1.0),Aircraft traffic data by reporting country,Q,Quarterly,T,Tonne,FRM_BRD,Freight and mail on board,TOTAL,Total transport,TOTAL,Total,NO,Norway,2018-Q4,,46007,,,,,
dataflow,ESTAT:AVIA_TF_ACC(1.0),Aircraft traffic data by reporting country,Q,Quarterly,T,Tonne,FRM_BRD,Freight and mail on board,TOTAL,Total transport,TOTAL,Total,NO,Norway,2019-Q1,,47356,,,,,
dataflow,ESTAT:AVIA_TF_ACC(1.0),Aircraft traffic data by reporting country,Q,Quarterly,T,Tonne,FRM_BRD,Freight and mail on board,TOTAL,Total transport,TOTAL,Total,NO,Norway,2019-Q2,,45736,,,,,
dataflow,ESTAT:AVIA_TF_ACC(1.0),Aircraft traffic data by reporting country,Q,Quarterly,T,Tonne,FRM_BRD,Freight and mail on board,TOTAL,Total transport,TOTAL,Total,NO,Norway,2019-Q3,,45561,,,,,
dataflow,ESTAT:AVIA_TF_ACC(1.0),Aircraft traffic data by reporting country,Q,Quarterly,T,Tonne,FRM_BRD,Freight and mail on board,TOTAL,Total transport,TOTAL,Total,NO,Norway,2019-Q4,,48726,,,,,
dataflow,ESTAT:AVIA_TF_ACC(1.0),Aircraft traffic data by reporting country,Q,Quarterly,T,Tonne,FRM_BRD,Freight and mail on board,TOTAL,Total transport,TOTAL,Total,NO,Norway,2020-Q1,,42771,,,,,
dataflow,ESTAT:AVIA_TF_ACC(1.0),Aircraft traffic data by reporting country,Q,Quarterly,T,Tonne,FRM_BRD,Freight and mail on board,TOTAL,Total transport,TOTAL,Total,NO,Norway,2020-Q2,,39893,,,,,
dataflow,ESTAT:AVIA_TF_ACC(1.0),Aircraft traffic data by reporting country,Q,Quarterly,T,Tonne,FRM_BRD,Freight and mail on board,TOTAL,Total transport,TOTAL,Total,NO,Norway,2020-Q3,,44590,,,,,
dataflow,ESTAT:AVIA_TF_ACC(1.0),Aircraft traffic data by reporting country,Q,Quarterly,T,Tonne,FRM_BRD,Freight and mail on board,TOTAL,Total transport,TOTAL,Total,NO,Norway,2020-Q4,,49044,,,,,
dataflow,ESTAT:AVIA_TF_ACC(1.0),Aircraft traffic data by reporting country,Q,Quarterly,T,Tonne,FRM_BRD,Freight and mail on board,TOTAL,Total transport,TOTAL,Total,NO,Norway,2021-Q1,,48540,,,,,
dataflow,ESTAT:AVIA_TF_ACC(1.0),Aircraft traffic data by reporting country,Q,Quarterly,T,Tonne,FRM_BRD,Freight and mail on board,TOTAL,Total transport,TOTAL,Total,NO,Norway,2021-Q2,,48310,,,,,
dataflow,ESTAT:AVIA_TF_ACC(1.0),Aircraft traffic data by reporting country,Q,Quarterly,T,Tonne,FRM_BRD,Freight and mail on board,TOTAL,Total transport,TOTAL,Total,NO,Norway,2021-Q3,,48125,,,,,
dataflow,ESTAT:AVIA_TF_ACC(1.0),Aircraft traffic data by reporting country,Q,Quarterly,T,Tonne,FRM_BRD,Freight and mail on board,TOTAL,Total transport,TOTAL,Total,NO,Norway,2021-Q4,,49468,,,,,
dataflow,ESTAT:AVIA_TF_ACC(1.0),Aircraft traffic data by reporting country,Q,Quarterly,T,Tonne,FRM_BRD,Freight and mail on board,TOTAL,Total transport,TOTAL,Total,NO,Norway,2022-Q1,,45198,,,,,
dataflow,ESTAT:AVIA_TF_ACC(1.0),Aircraft traffic data by reporting country,Q,Quarterly,T,Tonne,FRM_BRD,Freight and mail on board,TOTAL,Total transport,TOTAL,Total,NO,Norway,2022-Q2,,39721,,,,,
dataflow,ESTAT:AVIA_TF_ACC(1.0),Aircraft traffic data by reporting country,Q,Quarterly,T,Tonne,FRM_BRD,Freight and mail on board,TOTAL,Total transport,TOTAL,Total,NO,Norway,2022-Q3,,44338,,,,,
dataflow,ESTAT:AVIA_TF_ACC(1.0),Aircraft traffic data by reporting country,Q,Quarterly,T,Tonne,FRM_BRD,Freight and mail on board,TOTAL,Total transport,TOTAL,Total,NO,Norway,2022-Q4,,43778,,,,,
dataflow,ESTAT:AVIA_TF_ACC(1.0),Aircraft traffic data by reporting country,Q,Quarterly,T,Tonne,FRM_BRD,Freight and mail on board,TOTAL,Total transport,TOTAL,Total,NO,Norway,2023-Q1,,38581,,,,,
dataflow,ESTAT:AVIA_TF_ACC(1.0),Aircraft traffic data by reporting country,Q,Quarterly,T,Tonne,FRM_BRD,Freight and mail on board,TOTAL,Total transport,TOTAL,Total,NO,Norway,2023-Q2,,28237,,,,,
dataflow,ESTAT:AVIA_TF_ACC(1.0),Aircraft traffic data by reporting country,Q,Quarterly,T,Tonne,FRM_BRD,Freight and mail on board,TOTAL,Total transport,TOTAL,Total,NO,Norway,2023-Q3,,45935,,,,,
dataflow,ESTAT:AVIA_TF_ACC(1.0),Aircraft traffic data by reporting country,Q,Quarterly,T,Tonne,FRM_BRD,Freight and mail on board,TOTAL,Total transport,TOTAL,Total,NO,Norway,2023-Q4,,47542,,,,,
dataflow,ESTAT:AVIA_TF_ACC(1.0),Aircraft traffic data by reporting country,Q,Quarterly,T,Tonne,FRM_BRD,Freight and mail on board,TOTAL,Total transport,TOTAL,Total,NO,Norway,2024-Q1,,45682,,,,,
dataflow,ESTAT:AVIA_TF_ACC(1.0),Aircraft traffic data by reporting country,Q,Quarterly,T,Tonne,FRM_BRD,Freight and mail on board,TOTAL,Total transport,TOTAL,Total,NO,Norway,2024-Q2,,51453,,,,,
dataflow,ESTAT:AVIA_TF_ACC(1.0),Aircraft traffic data by reporting country,Q,Quarterly,T,Tonne,FRM_BRD,Freight and mail on board,TOTAL,Total transport,TOTAL,Total,NO,Norway,2024-Q3,,56052,,,,,
dataflow,ESTAT:AVIA_TF_ACC(1.0),Aircraft traffic data by reporting country,Q,Quarterly,T,Tonne,FRM_BRD,Freight and mail on board,TOTAL,Total transport,TOTAL,Total,NO,Norway,2024-Q4,,51388,,,,,
dataflow,ESTAT:AVIA_TF_ACC(1.0),Aircraft traffic data by reporting country,Q,Quarterly,T,Tonne,FRM_BRD,Freight and mail on board,TOTAL,Total transport,TOTAL,Total,NO,Norway,2025-Q1,,50820,,,,,
dataflow,ESTAT:AVIA_TF_ACC(1.0),Aircraft traffic data by reporting country,Q,Quarterly,T,Tonne,FRM_BRD,Freight and mail on board,TOTAL,Total transport,TOTAL,Total,NO,Norway,2025-Q2,,57090,,,,,
dataflow,ESTAT:AVIA_TF_ACC(1.0),Aircraft traffic data by reporting country,Q,Quarterly,T,Tonne,FRM_BRD,Freight and mail on board,TOTAL,Total transport,TOTAL,Total,NO,Norway,2025-Q3,,52274,,,,,
